ID,address,price,info,city,state,,
1666,"860 Capitola St, Jacksonville, FL
												","214,990","
3 bds
3 ba
1,502 sqft
",Jacksonville,FL,,
1667,"3930 Winthrop Ave, Indianapolis, IN
													46205","214,500","
3 bds
3 ba
2,391 sqft
",Indianapolis,IN,,
1668,"854 Capitola St, Jacksonville, FL
												","213,990","
3 bds
3 ba
1,502 sqft
",Jacksonville,FL,,
1669,"Ashland Plan, Village at New Bethel -
													Patio Homes","213,900","
2 bds
2 ba
1,327 sqft
",Indianapolis,IN,,
1670,"1268 Eagle View Dr, Columbus, OH 43228
												","210,000","
3 bds
2 ba
1,886 sqft
",Columbus,OH,,
1671,"22 Wind Mill Point Rd, Hampton, VA 23664
												","210,000","
3 bds
2 ba
1,657 sqft
",Hampton,VA,,
1672,"2004 Scollin Cir, Hampton, VA 23663
												","210,000","
4 bds
1 ba
1,462 sqft
",Hampton,VA,,
1673,"3314 N 68th St UNIT 201, Scottsdale, AZ
													85251","210,000","
1 bd
1 ba
1,115 sqft
",Scottsdale,AZ,,
1674,"11060 Geneva Frd, San Antonio, TX 78254
												","209,900","
3 bds
3 ba
2,062 sqft
",San Antonio,TX,,
1675,"330 Las Colinas Blvd E APT 330, Irving,
													TX 75039","209,900","
1 bd
1 ba
805 sqft
",Irving,TX,,
1676,"1207 W 7th St, Wilmington, DE 19805
												","209,900","
4 bds
2 ba
2,075 sqft
",Wilmington,DE,,
1677,"(undisclosed Address), Irving, TX 75061
												","209,000","
2 bds
2 ba
1,280 sqft
",Irving,TX,,
1678,"236 Glendale Ave, Norfolk, VA 23505
												","209,000","
3 bds
2 ba
1,638 sqft
",Norfolk,VA,,
1679,"7908 Echo Springs Rd, Jacksonville, FL
												","208,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1680,"7892 Echo Springs Rd, Jacksonville, FL
												","208,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1681,"7888 Echo Springs Rd, Jacksonville, FL
												","208,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1682,"5329 Pheasant Park, Dallas, TX 75236
												","208,845","
4 bds
2 ba
1,755 sqft
",Dallas,TX,,
1683,"7910 Echo Springs Rd, Jacksonville, FL
												","207,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1684,"7890 Echo Springs Rd, Jacksonville, FL
												","207,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1685,"7894 Echo Springs Rd, Jacksonville, FL
												","207,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1686,"1933 Lardner St, Philadelphia, PA 19149
												","205,000","
3 bds
1 ba
1,176 sqft
",Philadelphia,PA,,
1687,"115 Coastal Ln, San Antonio, TX 78240
												","205,000","
3 bds
3 ba
1,518 sqft
",San Antonio,TX,,
1688,"2506 W Caribbean Ln UNIT 14, Phoenix, AZ
													85023","205,000","
2 bds
2 ba
1,205 sqft
",Phoenix,AZ,,
1689,"600 E Weddell Dr SPACE 275, Sunnyvale,
													CA 94089","205,000","
2 bds
2 ba
1,300 sqft
",Sunnyvale,CA,,
1690,"1415 Swiss St, Arlington, TX 76010
												","205,000","
3 bds
2 ba
1,378 sqft
",Arlington,TX,,
1691,"5404 School Hill Cir, Arlington, TX
													76017","205,000","
3 bds
2 ba
1,410 sqft
",Arlington,TX,,
1692,"8128 Nathan Ave, Norfolk, VA 23518
												","205,000","
4 bds
2 ba
1,234 sqft
",Norfolk,VA,,
1693,"16506 Peyton Stone Cir, Houston, TX 77049","204,900","4 bds3 ba2,200 sqft",Houston,TX,,
1694,"Lafayette Plan, The Pointe","201,900","
3 bds
2 ba
1,583 sqft
",Indianapolis,IN,,
1695,"4345 Oakmont St, Philadelphia, PA 19136
												","200,000","
Studio
-- ba
1,456 sqft
",Philadelphia,PA,,
1696,"424 N Center St W, Salt Lake City, UT
													84103","200,000","
1 bd
1 ba
802 sqft
",Salt Lake City,UT,,
1697,"3628 Humboldt St, Norfolk, VA 23513
												","200,000","
3 bds
2 ba
1,400 sqft
",Norfolk,VA,,
1698,"1959 Curtiss St, Downers Grove, IL 60515
												","200,000","
2 bds
1 ba
844 sqft
",Downers Grove,IL,,
1699,"7111 Founders Club Ct #6, Charlotte, NC 28269","199,990","3 bds3 ba1,544 sqft",Charlotte,NC,,
1700,"9328 Cabo San Lucas Dr, Dallas, TX 75217
												","199,900","
4 bds
2 ba
1,520 sqft
",Dallas,TX,,
1701,"501 Moorpark Way SPACE 3, Mountain View,
													CA 94041","199,900","
2 bds
1 ba
775 sqft
",Mountain View,CA,,
1702,"2324 Sunflower Dr, Arlington, TX 76014
												","199,900","
4 bds
2 ba
1,491 sqft
",Arlington,TX,,
1703,"7631 Buckboard Ln, San Antonio, TX 78227
												","199,000","
4 bds
2 ba
2,207 sqft
",San Antonio,TX,,
1704,"142 W Scotland Dr, Irving, TX 75062
												","199,000","
3 bds
2 ba
1,883 sqft
",Irving,TX,,
1705,"1300 Glenboro Way, Galloway, OH 43119
												","198,000","
3 bds
2 ba
1,107 sqft
",Columbus,OH,,
1706,"7709 Village Trail Dr, Dallas, TX 75254
												","197,500","
3 bds
2 ba
1,700 sqft
",Dallas,TX,,
1707,"4614 Brooktree Dr, Charlotte, NC 28208","197,000","4 bds2 ba1,712 sqft",Charlotte,NC,,
1708,"3779 Cresson St, Philadelphia, PA 19127
												","197,000","
3 bds
1 ba
1,538 sqft
",Philadelphia,PA,,
1709,"Atlantis Plan, Compass 19","196,990","
2 bds
2 ba
1,265 sqft
",Hampton,VA,,
1710,"RC Ridgeland Plan, Olson Ranch","195,490","
4 bds
2 ba
1,459 sqft
",San Antonio,TX,,
1711,"2224 Moore St, Philadelphia, PA 19145
												","195,000","
Studio
-- ba
1,300 sqft
",Philadelphia,PA,,
1712,"2011 Duval Dr, Arlington, TX 76002
												","195,000","
0.44 acres lot
",Arlington,TX,,
1713,"16 N Greenfield Ave, Hampton, VA 23666
												","195,000","
2 bds
2 ba
1,356 sqft
",Hampton,VA,,
1714,"10115 China Tree Dr, Dallas, TX 75249
												","194,900","
3 bds
2 ba
1,443 sqft
",Dallas,TX,,
1715,"1704 Beech St, Wilmington, DE 19805
												","194,900","
3 bds
2 ba
1,250 sqft
",Wilmington,DE,,
1716,"10610 S 48th St UNIT 2035, Phoenix, AZ
													85044","192,000","
2 bds
2 ba
965 sqft
",Phoenix,AZ,,
1717,"1818 Augusta Dr APT 6, Houston, TX 77057","190,000",2 bds1 ba995 sqft,Houston,TX,,
1718,"6201 Inspiration Point, Arlington, TX
													76016","189,997","
3 bds
2 ba
1,663 sqft
",Arlington,TX,,
1719,"Adams Plan, Estrella on Rittiman
												","189,990","
3 bds
2 ba
1,204 sqft
",San Antonio,TX,,
1720,"3522 W 38th Pl, Chicago, IL 60632","189,900",4 bds2 ba-- sqft,Chicago,IL,,
1721,"7241 Gillespie St, Philadelphia, PA
													19135","189,900","
Studio
-- ba
1,562 sqft
",Philadelphia,PA,,
1722,"6000 Ambleside Dr, Columbus, OH 43229
												","189,900","
4 bds
2 ba
1,384 sqft
",Columbus,OH,,
1723,"3436 Herbert St, Norfolk, VA 23513
												","189,900","
3 bds
2 ba
1,353 sqft
",Norfolk,VA,,
1724,"309 Wyoming Ave, Wilmington, DE 19809
												","189,900","
2 bds
1 ba
950 sqft
",Wilmington,DE,,
1725,"14651 Perthshire Rd, Houston, TX 77079","189,000","3 bds3 ba1,632 sqft",Houston,TX,,
1726,"22726 Linwood Rdg, San Antonio, TX 78255
												","189,000","
1.27 acres lot
",San Antonio,TX,,
1727,"856 Capitola St, Jacksonville, FL
												","188,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1728,"4923 Park Rd APT C, Charlotte, NC 28209","188,000",2 bds2 ba821 sqft,Charlotte,NC,,
1729,"11036 N 28th Dr UNIT 214, Phoenix, AZ
													85029","188,000","
3 bds
2 ba
1,281 sqft
",Phoenix,AZ,,
1730,"858 Capitola St, Jacksonville, FL
												","187,990","
2 bds
3 ba
1,210 sqft
",Jacksonville,FL,,
1731,"Blue Moon Plan, Compass 19","186,990","
2 bds
2 ba
1,206 sqft
",Hampton,VA,,
1732,"3124 Tait Ter, Norfolk, VA 23509
												","185,950","
2 bds
2 ba
1,063 sqft
",Norfolk,VA,,
1733,"2020 S Congress Ave APT 1120, Austin, TX 78704","185,000",1 bd1 ba403 sqft,Austin,TX,,
1734,"4317 Oakmont St, Philadelphia, PA 19136
												","185,000","
3 bds
1 ba
1,116 sqft
",Philadelphia,PA,,
1735,"616 S Hardy Dr UNIT 137, Tempe, AZ 85281
												","185,000","
2 bds
2 ba
779 sqft
",Tempe,AZ,,
1736,"6309 Silver Cliff Ct, Arlington, TX
													76016","185,000","
3 bds
2 ba
1,387 sqft
",Arlington,TX,,
1737,"1502 Roanoke St, Arlington, TX 76014
												","185,000","
3 bds
2 ba
1,118 sqft
",Arlington,TX,,
1738,"2907 Mark Dr, Arlington, TX 76013
												","185,000","
3 bds
2 ba
1,155 sqft
",Arlington,TX,,
1739,"8013 Merritt St, Norfolk, VA 23518
												","185,000","
3 bds
2 ba
1,306 sqft
",Norfolk,VA,,
1740,"612 Charlton Dr, Hampton, VA 23666
												","185,000","
3 bds
2 ba
1,905 sqft
",Hampton,VA,,
1741,"16 Marldale Dr, Hampton, VA 23666
												","184,316","
3 bds
2 ba
1,485 sqft
",Hampton,VA,,
1742,"15322 Pebble Lake Dr, Houston, TX 77095","182,000","3 bds3 ba1,812 sqft",Houston,TX,,
1743,"11044 N 28th Dr UNIT 338, Phoenix, AZ
													85029","180,000","
2 bds
2 ba
1,087 sqft
",Phoenix,AZ,,
1744,"150 Winchester Dr, Hampton, VA 23666
												","180,000","
3 bds
1 ba
1,152 sqft
",Hampton,VA,,
1745,"5625 N Spaulding Ave APT 2N, Chicago, IL 60659","179,900","3 bds1 ba1,200 sqft",Chicago,IL,,
1746,"3657 Hartsfield Forest Cir,
													Jacksonville, FL 32277","179,900","
3 bds
3 ba
1,765 sqft
",Jacksonville,FL,,
1747,"356 Rosslyn Ave, Columbus, OH 43214
												","179,000","
2 bds
1 ba
1,210 sqft
",Columbus,OH,,
1748,"4225 Saratoga Ave #408, Downers Grove,
													IL 60515","179,000","
2 bds
2 ba
1,045 sqft
",Downers Grove,IL,,
1749,"7922 Braesview Ln, Houston, TX 77071","178,000","3 bds3 ba2,269 sqft",Houston,TX,,
1750,"6318 Ridge Tree Dr, San Antonio, TX
													78233","178,000","
4 bds
2 ba
1,721 sqft
",San Antonio,TX,,
1751,"1530 Daniel Dr, Arlington, TX 76010
												","178,000","
4 bds
2 ba
1,288 sqft
",Arlington,TX,,
1752,"2037 Winrock Blvd, Houston, TX 77057","177,900","2 bds2 ba1,125 sqft",Houston,TX,,
1753,"The Hensley Plan, Windmill","175,000","
2 bds
2 ba
945 sqft
",San Antonio,TX,,
1754,"505 W Lookout Dr APT 201, Richardson, TX
													75080","175,000","
3 bds
2 ba
1,320 sqft
",Richardson,TX,,
1755,"2058 Richard Ave, Hampton, VA 23664
												","175,000","
3 bds
2 ba
1,389 sqft
",Hampton,VA,,
1756,"825 Burton St, Hampton, VA 23666
												","175,000","
4 bds
1 ba
1,313 sqft
",Hampton,VA,,
1757,"1915 Laguard Dr, Hampton, VA 23661
												","175,000","
3 bds
2 ba
1,246 sqft
",Hampton,VA,,
1758,"5308 Mesa Verde Dr, Indianapolis, IN
													46237","175,000","
3 bds
3 ba
1,388 sqft
",Indianapolis,IN,,
1759,"417 Equality Way, Galloway, OH 43119
												","174,990","
3 bds
2 ba
1,200 sqft
",Columbus,OH,,
1760,"1045 Lavender Ln, Columbus, OH 43207
												","174,900","
3 bds
2 ba
1,382 sqft
",Columbus,OH,,
1761,"8049 Stoneham Ct, Matthews, NC 28105","172,000","3 bds3 ba1,404 sqft",Charlotte,NC,,
1762,"5810 Oakcrest Dr, Indianapolis, IN 46237
												","172,000","
3 bds
2 ba
1,266 sqft
",Indianapolis,IN,,
1763,"5758 Blueridge Dr, Fort Worth, TX 76112
												","170,000","
2 bds
2 ba
1,710 sqft
",Fort Worth,TX,,
1764,"1926 Bellefontaine St, Indianapolis, IN
													46202","170,000","
3 bds
2 ba
1,276 sqft
",Indianapolis,IN,,
1765,"8729 S Justine St, Chicago, IL 60620","169,900","4 bds2 ba2,000 sqft",Chicago,IL,,
1766,"11418 Sagedowne Ln, Houston, TX 77089","169,900","Studio2 ba1,581 sqft",Houston,TX,,
1767,"890 S Ohio Ave, Columbus, OH 43206
												","169,900","
4 bds
1 ba
1,662 sqft
",Columbus,OH,,
1768,"5508 Silver Maple Dr, Arlington, TX
													76018","169,900","
3 bds
2 ba
1,497 sqft
",Arlington,TX,,
1769,"4008 Maple Manor Dr, Indianapolis, IN
													46237","169,900","
30 bds
2 ba
1,400 sqft
",Indianapolis,IN,,
1770,"7342 Winthrop Way UNIT 3, Downers Grove,
													IL 60516","169,900","
2 bds
2 ba
1,156 sqft
",Downers Grove,IL,,
1771,"3600 N Lake Shore Dr APT 2016, Chicago, IL 60613","169,500",Studio1 ba500 sqft,Chicago,IL,,
1772,"8125 Kings Creek Dr, Charlotte, NC 28273","169,500","3 bds3 ba1,543 sqft",Charlotte,NC,,
1773,"6914 Caroline Ave, Indianapolis, IN
													46220","169,500","
2 bds
2 ba
1,830 sqft
",Indianapolis,IN,,
1774,"4243 Madera Rd #1, Irving, TX 75038
												","168,000","
2 bds
3 ba
1,135 sqft
",Irving,TX,,
1775,"4243 Madera Rd, Irving, TX 75038
												","168,000","
2 bds
3 ba
1,135 sqft
",Irving,TX,,
1776,"9345 S Luella Ave, Chicago, IL 60617","167,500",3 bds2 ba836 sqft,Chicago,IL,,
1777,"11314 Congaree Way, Indianapolis, IN
													46235","165,900","
3 bds
3 ba
1,481 sqft
",Indianapolis,IN,,
1778,"668 N Pennsylvania St APT 5, Denver, CO
													80203","165,000","
Studio
1 ba
437 sqft
",Denver,CO,,
1779,"6744 Spring Hollow Dr, San Antonio, TX
													78249","165,000","
4 bds
2 ba
1,064 sqft
",San Antonio,TX,,
1780,"6427 Marlin Flts, San Antonio, TX 78244
												","165,000","
3 bds
2 ba
1,639 sqft
",San Antonio,TX,,
1781,"1414 Glenwillow Dr, Arlington, TX 76018
												","164,900","
3 bds
2 ba
1,134 sqft
",Arlington,TX,,
1782,"2503 E 5th Pl, Tempe, AZ 85281","162,000","
2 bds
2 ba
987 sqft
",Tempe,AZ,,
1783,"1154 Romaine Cir E, Jacksonville, FL
													32225","162,000","
2 bds
2 ba
1,419 sqft
",Jacksonville,FL,,
1784,"2421 E 7th St, Tempe, AZ 85281","160,000","
2 bds
2 ba
987 sqft
",Tempe,AZ,,
1785,"1055 Fair Ave, Columbus, OH 43205
												","159,900","
4 bds
2 ba
1,849 sqft
",Columbus,OH,,
1786,"3813 Lebow St, Fort Worth, TX 76106
												","159,900","
3 bds
1 ba
1,168 sqft
",Fort Worth,TX,,
1787,"5107 Mountain Spring Trl, Fort Worth, TX
													76123","159,900","
2 bds
2 ba
1,540 sqft
",Fort Worth,TX,,
1788,"2336 Elaine Ave, Norfolk, VA 23518
												","159,900","
4 bds
2 ba
1,512 sqft
",Norfolk,VA,,
1789,"6721 Madrid St, Houston, TX 77021","157,000","4 bds2 ba1,434 sqft",Houston,TX,,
1790,"195 Blossom Way #180, San Jose, CA 95123
												","155,000","
2 bds
-- ba
1,368 sqft
",San Jose,CA,,
1791,"5105 Glen Alan Ct N, Jacksonville, FL
													32210","152,000","
3 bds
2 ba
1,155 sqft
",Jacksonville,FL,,
1792,"1 Still Harbor Ct, Hampton, VA 23669
												","150,900","
4 bds
3 ba
1,636 sqft
",Hampton,VA,,
1793,"8338 Rudolph Rd, Charlotte, NC 28216","150,000","2 bds2 ba1,050 sqft",Charlotte,NC,,
1794,"514 W 10th St UNIT 401, Charlotte, NC 28202","150,000",1 bd1 ba526 sqft,Charlotte,NC,,
1795,"3031 S Rural Rd APT 36, Tempe, AZ 85282
												","150,000","
1 bd
1 ba
650 sqft
",Tempe,AZ,,
1796,"175 Findley Sq, Hampton, VA 23666
												","150,000","
3 bds
1 ba
1,179 sqft
",Hampton,VA,,
1797,"248 Chapel St, Hampton, VA 23669
												","150,000","
3 bds
2 ba
1,824 sqft
",Hampton,VA,,
1798,"220 8th Ave, Wilmington, DE 19805
												","150,000","
2 bds
2 ba
1,125 sqft
",Wilmington,DE,,
1799,"12744 S Sangamon St, Chicago, IL 60643","149,999","3 bds1 ba1,102 sqft",Chicago,IL,,
1800,"7407 Elmwood Ave, Philadelphia, PA 19153
												","149,990","
3 bds
1 ba
1,528 sqft
",Philadelphia,PA,,
1801,"3546 N Panama Ave, Chicago, IL 60634","149,900","2 bds1 ba3,720 sqft",Chicago,IL,,
1802,"5115 Tulip St, Philadelphia, PA 19124
												","149,900","
3 bds
1 ba
1,350 sqft
",Philadelphia,PA,,
1803,"2688 Maywood Rd, Columbus, OH 43232
												","149,900","
3 bds
2 ba
1,176 sqft
",Columbus,OH,,
1804,"732 Fay Blvd LOT 1R, Fort Worth, TX
													76120","149,900","
1.78 acres lot
",Fort Worth,TX,,
1805,"4034 Jammes Rd, Jacksonville, FL 32210
												","149,900","
3 bds
1 ba
1,040 sqft
",Jacksonville,FL,,
1806,"215-217 Betral St, Houston, TX 77022","149,000","3 bds2 ba1,490 sqft",Houston,TX,,
1807,"1097 Harrisburg Pike, Columbus, OH 43223
												","149,000","
2 bds
2 ba
1,257 sqft
",Columbus,OH,,
1808,"4735 Lannie Rd, Jacksonville, FL 32218
												","149,000","
6.94 acres lot
",Jacksonville,FL,,
1809,"1344 N Shortridge Rd, Indianapolis, IN
													46219","149,000","
3 bds
2 ba
1,567 sqft
",Indianapolis,IN,,
1810,"56 Lowell Rd, Columbus, OH 43209
												","148,500","
3 bds
2 ba
1,536 sqft
",Columbus,OH,,
1811,"1445 Longdale Dr, Norfolk, VA 23513
												","147,000","
3 bds
2.1 ba
1,408 sqft
",Norfolk,VA,,
1812,"226 Wythe Pkwy, Hampton, VA 23661
												","146,000","
4 bds
2 ba
1,840 sqft
",Hampton,VA,,
1813,"4320 Bellaire Dr S APT 112, Fort Worth,
													TX 76109","145,000","
1 bd
1 ba
875 sqft
",Fort Worth,TX,,
1814,"505 Shell Rd, Hampton, VA 23661
												","144,900","
3 bds
1 ba
1,000 sqft
",Hampton,VA,,
1815,"30 E Silver St, Philadelphia, PA 19134
												","144,000","
Studio
-- ba
1,498 sqft
",Philadelphia,PA,,
1816,"540 W Walnut St, Columbus, OH 43215
												","144,000","
2 bds
1 ba
540 sqft
",Columbus,OH,,
1817,"5109 Trail Dust Ln, Arlington, TX 76017
												","143,500","
2 bds
2 ba
1,030 sqft
",Arlington,TX,,
1818,"4247 Polo Ct, Jacksonville, FL 32277
												","142,700","
2 bds
2 ba
1,483 sqft
",Jacksonville,FL,,
1819,"3130 Walnut Park Dr, Charlotte, NC 28262","140,000","2 bds2 ba1,047 sqft",Charlotte,NC,,
1820,"5906 Bustleton Ave, Philadelphia, PA
													19149","139,999","
2 bds
1 ba
684 sqft
",Philadelphia,PA,,
1821,"5320 N Sheridan Rd APT 510, Chicago, IL 60640","139,900",Studio1 ba865 sqft,Chicago,IL,,
1822,"1265 Colorado Blvd APT 11, Denver, CO
													80206","139,000","
Studio
1 ba
389 sqft
",Denver,CO,,
1823,"200 E Southern Ave UNIT 306, Tempe, AZ
													85282","137,000","
1 bd
1 ba
693 sqft
",Tempe,AZ,,
1824,"4224 Saratoga Ave #114-J, Downers Grove,
													IL 60515","137,000","
2 bds
2 ba
1,250 sqft
",Downers Grove,IL,,
1825,"23 E Silver St, Philadelphia, PA 19134
												","135,000","
Studio
-- ba
1,546 sqft
",Philadelphia,PA,,
1826,"74 Madison Chas #74, Hampton, VA 23666
												","135,000","
2 bds
2 ba
1,277 sqft
",Hampton,VA,,
1827,"10123 Brookwood Forest Blvd,
													Jacksonville, FL 32225","135,000","
3 bds
2 ba
1,803 sqft
",Jacksonville,FL,,
1828,"5404 N Front St, Philadelphia, PA 19120
												","134,999","
3 bds
2 ba
1,350 sqft
",Philadelphia,PA,,
1829,"9921 Bustleton Ave APT A2, Philadelphia,
													PA 19115","134,900","
2 bds
1 ba
834 sqft
",Philadelphia,PA,,
1830,"2919 N Tatnall St, Wilmington, DE 19802
												","134,900","
3 bds
2 ba
1,350 sqft
",Wilmington,DE,,
1831,"3658 Breen Dr, Indianapolis, IN 46235
												","134,900","
4 bds
2 ba
1,600 sqft
",Indianapolis,IN,,
1832,"8901 Eton Ave #82, Canoga Park, CA 91304","130,000","2 bds2 ba1,440 sqft",Los Angeles,CA,,
1833,"6551 Point Comfort Ln, Charlotte, NC 28226","130,000",1 bd2 ba809 sqft,Charlotte,NC,,
1834,"1508 W Pratt Blvd APT 2A, Chicago, IL 60626","129,900","2 bds2 ba1,200 sqft",Chicago,IL,,
1835,"4818 N 13th St, Philadelphia, PA 19141
												","129,900","
Studio
-- ba
1,600 sqft
",Philadelphia,PA,,
1836,"116 Paladin Dr, Wilmington, DE 19802
												","129,900","
1 bd
2 ba
1,900 sqft
",Wilmington,DE,,
1837,"504 N Union St, Wilmington, DE 19805
												","129,900","
3 bds
1 ba
1,225 sqft
",Wilmington,DE,,
1838,"2220 Arbor Cir APT 25, Downers Grove, IL
													60515","129,900","
2 bds
1 ba
803 sqft
",Downers Grove,IL,,
1839,"3 Tower Ct, Downers Grove, IL 60516
												","129,900","
3 bds
2 ba
-- sqft
",Downers Grove,IL,,
1840,"5752 Carrousel Dr, Indianapolis, IN
													46254","127,500","
2 bds
2 ba
1,205 sqft
",Indianapolis,IN,,
1841,"11490 Audelia Rd APT 223, Dallas, TX
													75243","125,500","
3 bds
2 ba
985 sqft
",Dallas,TX,,
1842,"1521 Bland St, Houston, TX 77091","125,000","3 bds2 ba1,600 sqft",Houston,TX,,
1843,"4636 Horrocks St, Philadelphia, PA 19124
												","125,000","
3 bds
1 ba
1,267 sqft
",Philadelphia,PA,,
1844,"778 S Ogden Ave, Columbus, OH 43204
												","125,000","
2 bds
1 ba
648 sqft
",Columbus,OH,,
1845,"811 Briar Hill Rd, Norfolk, VA 23502
												","125,000","
4 bds
2 ba
1,698 sqft
",Norfolk,VA,,
1846,"9123 Parkbury Ln, Lewis Center, OH 43035
												","124,900","
2 bds
2 ba
1,344 sqft
",Columbus,OH,,
1847,"3880 Fairmoor Rd, Columbus, OH 43228
												","124,900","
3 bds
2 ba
1,523 sqft
",Columbus,OH,,
1848,"769 Elizabeth Ave, Columbus, OH 43227
												","123,717","
4 bds
1 ba
979 sqft
",Columbus,OH,,
1849,"863 Dublin Dr APT D, Richardson, TX
													75080","122,900","
1 bd
2 ba
809 sqft
",Richardson,TX,,
1850,"3830 Twin Falls St, Irving, TX 75062
												","120,000","
6,944 sqft lot
",Irving,TX,,
1851,"4250 N Marine Dr APT 2014, Chicago, IL 60613","119,000",Studio1 ba525 sqft,Chicago,IL,,
1852,"660 Mawyer Dr #152, Columbus, OH 43085
												","119,000","
2 bds
2 ba
896 sqft
",Columbus,OH,,
1853,"1301 N Harrison St UNIT N, Wilmington,
													DE 19806","119,000","
Studio
2 ba
-- sqft
",Wilmington,DE,,
1854,"7049 Pineberry Rd, Dallas, TX 75249
												","115,000","
3 bds
1 ba
1,112 sqft
",Dallas,TX,,
1855,"877-879 Derrer Rd, Columbus, OH 43204
												","115,000","
Studio
-- ba
1,667 sqft
",Columbus,OH,,
1856,"877 Derrer Rd, Columbus, OH 43204
												","115,000","
Studio
-- ba
1,667 sqft
",Columbus,OH,,
1857,"861 Dublin Dr #3, Richardson, TX 75080
												","115,000","
1 bd
2 ba
809 sqft
",Richardson,TX,,
1858,"7340 Hampton Blvd APT C3, Norfolk, VA
													23505","115,000","
1 bd
1 ba
936 sqft
",Norfolk,VA,,
1859,"544 Jessie St, Jacksonville, FL 32206
												","115,000","
1 bd
1 ba
744 sqft
",Jacksonville,FL,,
1860,"1519 N Grant Ave, Indianapolis, IN 46201
												","115,000","
2 bds
1 ba
822 sqft
",Indianapolis,IN,,
1861,"720 N 82nd St APT E8, Scottsdale, AZ
													85257","114,000","
3 bds
1 ba
957 sqft
",Scottsdale,AZ,,
1862,"14536 Brownsville St, Houston, TX 77015","110,000","2 bds2 ba1,932 sqft",Houston,TX,,
1863,"3640 Kirkpatrick Cir UNIT 1,
													Jacksonville, FL 32210","106,000","
3 bds
2 ba
1,157 sqft
",Jacksonville,FL,,
1864,"0 S 66th St LOT 65, San Diego, CA 92114
												","105,000","
-- sqft lot
",San Diego,CA,,
